,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,imageLink,category,cardName,s3_file_name,s3_link,rgb
3595,857,857,816,0,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf5e96b60/images/finished-goods/DieCut-Heart-and-Leaves-Fathers-Day-Card-for-Son_599FD8299_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,diecut-heart-and-leaves-fathers-day-card-for-son,diecut-heart-and-leaves-fathers-day-card-for-son,https://greeting-card-images.s3.amazonaws.com/diecut-heart-and-leaves-fathers-day-card-for-son,[ 49.01273023 119.31933911 108.77017876]
3596,3461,3461,3464,534,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb273d625/images/finished-goods/Wishes-for-a-Beautiful-Day-Birthday-Card-for-Mom-root-799FBD5222_PV.1.FBD5222.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,wishes-for-a-beautiful-day-birthday-card-for-mom-root-799fbd5222,wishes-for-a-beautiful-day-birthday-card-for-mom-root-799fbd5222,https://greeting-card-images.s3.amazonaws.com/wishes-for-a-beautiful-day-birthday-card-for-mom-root-799fbd5222,[ 77.85509989  92.19369085 107.02025938]
3597,3304,3304,3303,373,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1c7dfdec/images/finished-goods/Turtles-Best-Mommy-Valentines-Day-Card_559VKD5415_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,turtles-best-mommy-valentines-day-card,turtles-best-mommy-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/turtles-best-mommy-valentines-day-card,[191.20881356  38.79830508  46.97728814]
3598,3326,3326,3325,395,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa418ddbf/images/finished-goods/Polka-Dots-Roses-Spanish-Mothers-Card_459MTH7555_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,polka-dots-roses-spanish-mothers-card,polka-dots-roses-spanish-mothers-card,https://greeting-card-images.s3.amazonaws.com/polka-dots-roses-spanish-mothers-card,[156.20226843  48.12287335  72.65561093]
3599,845,845,1692,67,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9ed82a5c/images/finished-goods/Floral-Wreath-PickaTitle-for-Her-Thanksgiving-Card-root-399TH6004_PV.1.TH6004.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Niece,floral-wreath-pickatitle-for-her-thanksgiving-card-root-399th6004,floral-wreath-pickatitle-for-her-thanksgiving-card-root-399th6004,https://greeting-card-images.s3.amazonaws.com/floral-wreath-pickatitle-for-her-thanksgiving-card-root-399th6004,[134.7358263   87.98190591  54.26296743]
3600,2987,2987,2982,52,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwcbbf0874/images/finished-goods/Home-is-Wherever-You-Are-Birthday-Card-for-Mom-root-799FBD5202_PV.1.FBD5202.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,home-is-wherever-you-are-birthday-card-for-mom-root-799fbd5202,home-is-wherever-you-are-birthday-card-for-mom-root-799fbd5202,https://greeting-card-images.s3.amazonaws.com/home-is-wherever-you-are-birthday-card-for-mom-root-799fbd5202,[145.97096447  43.07573604  87.74741117]
3601,1373,1373,1339,303,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw701af395/images/finished-goods/Like-a-Story-Valentines-Day-Card-for_459IAV1049_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,like-a-story-valentines-day-card-for,like-a-story-valentines-day-card-for,https://greeting-card-images.s3.amazonaws.com/like-a-story-valentines-day-card-for,[185.84188034  33.08632479  57.60598291]
3602,3936,3936,3956,44,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw87710a19/images/finished-goods/Achiever-High-School-Graduation-Card_399SGR5013_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,achiever-high-school-graduation-card,achiever-high-school-graduation-card,https://greeting-card-images.s3.amazonaws.com/achiever-high-school-graduation-card,[106.55497862  77.80788027  92.03145999]
3603,3653,3653,3665,735,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3d828415/images/finished-goods/Bear-Hug-Pop-Up-Christmas-Card-for-Mom-root-459XKD2372_XKD2372_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,bear-hug-pop-up-christmas-card-for-mom-root-459xkd2372,bear-hug-pop-up-christmas-card-for-mom-root-459xkd2372,https://greeting-card-images.s3.amazonaws.com/bear-hug-pop-up-christmas-card-for-mom-root-459xkd2372,[208.30865225  26.1281198   41.6031614 ]
3604,2642,2642,2642,236,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw09ed8f49/images/finished-goods/Talking-Mower-Funny-Sound-Light-Fathers-Day-Card_899FFF1099_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,talking-mower-funny-sound-light-fathers-day-card,talking-mower-funny-sound-light-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/talking-mower-funny-sound-light-fathers-day-card,[ 95.82861719 150.09183129  30.02135611]
3605,1171,1171,1132,96,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1d7ff487/images/finished-goods/Bunch-of-Balloons-Birthday-Card-Daughter_299MHB8211_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,bunch-of-balloons-birthday-card-daughter,bunch-of-balloons-birthday-card-daughter,https://greeting-card-images.s3.amazonaws.com/bunch-of-balloons-birthday-card-daughter,[ 82.59642401  85.97701149 107.24265645]
3606,484,484,483,241,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw332102e8/images/finished-goods/Disney-Cinderella-Valentines-Day-Card_299VKD9787_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,disney-cinderella-valentines-day-card,disney-cinderella-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/disney-cinderella-valentines-day-card,[210.14657923  25.24211273  40.13346331]
3607,3802,3802,3820,29,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw26fe4a2f/images/finished-goods/Special-Place-in-my-Heart-SpanishLanguage-Mothers-Day-Card-for-Grandmother_399MTH1163_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandmother,special-place-in-my-heart-spanishlanguage-mothers-day-card-for-grandmother,special-place-in-my-heart-spanishlanguage-mothers-day-card-for-grandmother,https://greeting-card-images.s3.amazonaws.com/special-place-in-my-heart-spanishlanguage-mothers-day-card-for-grandmother,[119.59024594  95.29970821  60.62609421]
3608,1441,1441,1407,65,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw92a60ffe/images/finished-goods/Houses-and-Trees-SpanishLanguage-Christmas-Card-for-Brother-and-Family-root-399NXS4555_NXS4555_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Brother,houses-and-trees-spanishlanguage-christmas-card-for-brother-and-family-root-399nxs4555,houses-and-trees-spanishlanguage-christmas-card-for-brother-and-family-root-399nxs4555,https://greeting-card-images.s3.amazonaws.com/houses-and-trees-spanishlanguage-christmas-card-for-brother-and-family-root-399nxs4555,[217.90978836  23.60846561  33.46772487]
3609,3501,3501,3506,576,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw05ed383a/images/finished-goods/Blooming-Flowers-Pop-Up-Birthday-Card-for-Mom-root-459FBD1829_PV.1.FBD1829.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,blooming-flowers-pop-up-birthday-card-for-mom-root-459fbd1829,blooming-flowers-pop-up-birthday-card-for-mom-root-459fbd1829,https://greeting-card-images.s3.amazonaws.com/blooming-flowers-pop-up-birthday-card-for-mom-root-459fbd1829,[ 97.08917631 135.62763785  42.03539823]
3610,3253,3253,3252,322,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw86b36d7e/images/finished-goods/All-About-You-Dog-Birthday-Card_559FBD4082_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,all-about-you-dog-birthday-card,all-about-you-dog-birthday-card,https://greeting-card-images.s3.amazonaws.com/all-about-you-dog-birthday-card,[173.20064077  30.96315579  69.96676011]
3611,3724,3724,3739,29,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0a5be138/images/finished-goods/Fishing-Pond-Fathers-Day-Card-for-Grandpa_499FD7253_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandfather,fishing-pond-fathers-day-card-for-grandpa,fishing-pond-fathers-day-card-for-grandpa,https://greeting-card-images.s3.amazonaws.com/fishing-pond-fathers-day-card-for-grandpa,[131.47058824  82.95710784  59.63602941]
3612,2521,2521,2521,115,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe66c3ed4/images/finished-goods/Bass-Fish-on-Plaque-Funny-Fathers-Day-Card_699IMM9997_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,bass-fish-on-plaque-funny-fathers-day-card,bass-fish-on-plaque-funny-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/bass-fish-on-plaque-funny-fathers-day-card,[94.2526738  96.5394385  83.27072193]
3613,3276,3276,3275,345,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw27ed84a4/images/finished-goods/Purple--G-Floral-Heart-Mothers-Day-Card_679MOA2667_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,purple--g-floral-heart-mothers-day-card,purple--g-floral-heart-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/purple--g-floral-heart-mothers-day-card,[ 90.45784738  74.01266245 109.55948017]
3614,1948,1948,1924,228,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3b530c9a/images/finished-goods/Life-With-You-Valentines-Day-Card-for-Husband-root-499VEE2842_PV.1.VEE2842.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Husband,life-with-you-valentines-day-card-for-husband-root-499vee2842,life-with-you-valentines-day-card-for-husband-root-499vee2842,https://greeting-card-images.s3.amazonaws.com/life-with-you-valentines-day-card-for-husband-root-499vee2842,[203.63414856  43.83453041  26.5542322 ]
3615,552,552,549,29,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw232f790a/images/finished-goods/Sailboat-on-Water-Birthday-Card-for-Grandson-root-295QUM4173_PV.1.QUM4173.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandson,sailboat-on-water-birthday-card-for-grandson-root-295qum4173,sailboat-on-water-birthday-card-for-grandson-root-295qum4173,https://greeting-card-images.s3.amazonaws.com/sailboat-on-water-birthday-card-for-grandson-root-295qum4173,[  1.88922134  89.54192491 182.36154449]
3616,851,851,810,149,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd15a7438/images/finished-goods/Happiness-and-Good-Times-Birthday-Card-for-Granddaughter-root-295QUF3207_QUF3207_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,happiness-and-good-times-birthday-card-for-granddaughter-root-295quf3207,happiness-and-good-times-birthday-card-for-granddaughter-root-295quf3207,https://greeting-card-images.s3.amazonaws.com/happiness-and-good-times-birthday-card-for-granddaughter-root-295quf3207,[107.04232804 104.14814815  62.50617284]
3617,2707,2707,2707,301,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9482930c/images/finished-goods/Pennant-on-WoodLooking-Background-Fathers-Day-Card-root-579IMM7106_PV.1.IMM7106.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,pennant-on-woodlooking-background-fathers-day-card-root-579imm7106,pennant-on-woodlooking-background-fathers-day-card-root-579imm7106,https://greeting-card-images.s3.amazonaws.com/pennant-on-woodlooking-background-fathers-day-card-root-579imm7106,[120.03970693  86.12183881  67.21637911]
3618,682,682,651,131,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw365fa8eb/images/finished-goods/DisneyPixar-Cars-Youre-a-Champ-Valentines-Day-Card-root-299VKD3683_PV.1.VKD3683.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandson,disneypixar-cars-youre-a-champ-valentines-day-card-root-299vkd3683,disneypixar-cars-youre-a-champ-valentines-day-card-root-299vkd3683,https://greeting-card-images.s3.amazonaws.com/disneypixar-cars-youre-a-champ-valentines-day-card-root-299vkd3683,[195.91500336  36.11078717  41.07198924]
3619,1012,1012,969,153,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9e254eb9/images/finished-goods/Proud-of-Your-Military-Service-Christmas-Card-for-Son-root-399XXO3356_XXO3356_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,proud-of-your-military-service-christmas-card-for-son-root-399xxo3356,proud-of-your-military-service-christmas-card-for-son-root-399xxo3356,https://greeting-card-images.s3.amazonaws.com/proud-of-your-military-service-christmas-card-for-son-root-399xxo3356,[212.32311593  22.19774142  38.33233464]
3620,3452,3452,3455,525,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw31e711f8/images/finished-goods/Vase-of-Flowers-Musical-Mothers-Day-Card-root-899MEJ4102_PV.1.MEJ4102.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,vase-of-flowers-musical-mothers-day-card-root-899mej4102,vase-of-flowers-musical-mothers-day-card-root-899mej4102,https://greeting-card-images.s3.amazonaws.com/vase-of-flowers-musical-mothers-day-card-root-899mej4102,[ 13.47057126 107.36208886 151.82890941]
3621,1846,1846,1827,131,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw58380b4d/images/finished-goods/Couple-on-a-Bench-Anniversary-Card-root-599AVY2062_PV.1.AVY2062.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Husband,couple-on-a-bench-anniversary-card-root-599avy2062,couple-on-a-bench-anniversary-card-root-599avy2062,https://greeting-card-images.s3.amazonaws.com/couple-on-a-bench-anniversary-card-root-599avy2062,[129.8700361   87.17256318  55.31480144]
3622,151,151,124,124,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw556227bb/images/finished-goods/Party-Like-a-Dinosaur-Birthday-Card-With-Stickers_399HKB3979_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,party-like-a-dinosaur-birthday-card-with-stickers,party-like-a-dinosaur-birthday-card-with-stickers,https://greeting-card-images.s3.amazonaws.com/party-like-a-dinosaur-birthday-card-with-stickers,[104.09771812 107.3790604   60.58201342]
3623,1779,1779,1768,72,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6fd88af8/images/finished-goods/My-Partner-Love-Birthday-Card-Husband_599MAN2852_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,my-partner-love-birthday-card-husband,my-partner-love-birthday-card-husband,https://greeting-card-images.s3.amazonaws.com/my-partner-love-birthday-card-husband,[114.68337004  85.7535793   70.98155286]
3624,613,613,607,87,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb6eed4be/images/finished-goods/Iris-Flowers-Grandson-and-Wife-Easter-Card_299E4649_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandson,iris-flowers-grandson-and-wife-easter-card,iris-flowers-grandson-and-wife-easter-card,https://greeting-card-images.s3.amazonaws.com/iris-flowers-grandson-and-wife-easter-card,[ 95.73524721 129.93620415  45.64646465]
3625,1110,1110,1070,34,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbc3a12f7/images/finished-goods/You-Touch-Our-Hearts-Birthday-Card-for-Daughter-root-599FBD4202_PV.1.FBD4202.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,you-touch-our-hearts-birthday-card-for-daughter-root-599fbd4202,you-touch-our-hearts-birthday-card-for-daughter-root-599fbd4202,https://greeting-card-images.s3.amazonaws.com/you-touch-our-hearts-birthday-card-for-daughter-root-599fbd4202,[114.37202853 113.38232964  43.3070523 ]
3626,274,274,232,232,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4879bd52/images/finished-goods/Snoopy-Woodstock-Valentine-Card-Stickers_499VKD3114_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,snoopy-woodstock-valentine-card-stickers,snoopy-woodstock-valentine-card-stickers,https://greeting-card-images.s3.amazonaws.com/snoopy-woodstock-valentine-card-stickers,[202.08266214  28.73675286  39.75625265]
3627,2697,2697,2697,291,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw21756ada/images/finished-goods/Excellent-Dad-SpanishLanguage-Fathers-Day-Card-With-Removable-Medal-root-599FVF9976_PV.1.FVF9976.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,excellent-dad-spanishlanguage-fathers-day-card-with-removable-medal-root-599fvf9976,excellent-dad-spanishlanguage-fathers-day-card-with-removable-medal-root-599fvf9976,https://greeting-card-images.s3.amazonaws.com/excellent-dad-spanishlanguage-fathers-day-card-with-removable-medal-root-599fvf9976,[ 65.20052402 147.63010189  57.70561863]
3628,2722,2722,2722,316,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd86bf210/images/finished-goods/Plaque-on-Embossed-Leaves-Fathers-Day-Card_799FD7957_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,plaque-on-embossed-leaves-fathers-day-card,plaque-on-embossed-leaves-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/plaque-on-embossed-leaves-fathers-day-card,[150.95124782  57.48868253  61.98781196]
3629,3142,3142,3139,209,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8d3e56b6/images/finished-goods/You-Mean-So-Much-to-Us-Birthday-Card-for-Mom-root-699FBD8009_PV.1.FBD8009.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,you-mean-so-much-to-us-birthday-card-for-mom-root-699fbd8009,you-mean-so-much-to-us-birthday-card-for-mom-root-699fbd8009,https://greeting-card-images.s3.amazonaws.com/you-mean-so-much-to-us-birthday-card-for-mom-root-699fbd8009,[  7.49508082 132.72347154 129.80727337]
3630,773,773,742,81,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1ec1047f/images/finished-goods/Colorful-Flower-Bouquet-Mothers-Day-Card-for-Granddaughter-root-299MOA1885_PV.1.MOA1885.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,colorful-flower-bouquet-mothers-day-card-for-granddaughter-root-299moa1885,colorful-flower-bouquet-mothers-day-card-for-granddaughter-root-299moa1885,https://greeting-card-images.s3.amazonaws.com/colorful-flower-bouquet-mothers-day-card-for-granddaughter-root-299moa1885,[ 86.40774989 121.12857772  61.888155  ]
3631,872,872,831,15,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd8a00e7f/images/finished-goods/Vintage-Type-Pointed-Fingers-Son-Fathers-Day-Card_499FD7746_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,vintage-type-pointed-fingers-son-fathers-day-card,vintage-type-pointed-fingers-son-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/vintage-type-pointed-fingers-son-fathers-day-card,[122.08303677  74.44128114  72.83036773]
3632,929,929,888,72,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw28809c18/images/finished-goods/Like-a-Movie-Funny-Birthday-Card-for-Son-root-459MAN3044_MAN3044_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,like-a-movie-funny-birthday-card-for-son-root-459man3044,like-a-movie-funny-birthday-card-for-son-root-459man3044,https://greeting-card-images.s3.amazonaws.com/like-a-movie-funny-birthday-card-for-son-root-459man3044,[188.18166479  39.1552306   41.92407199]
3633,1914,1914,1891,195,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw01a1c1d4/images/finished-goods/Romantic-Gift-Checklist-Funny-SpanishLanguage-Valentines-Day-Card_699VAS9863_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,romantic-gift-checklist-funny-spanishlanguage-valentines-day-card,romantic-gift-checklist-funny-spanishlanguage-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/romantic-gift-checklist-funny-spanishlanguage-valentines-day-card,[192.82291119  20.92905938  55.45962515]
3634,651,651,636,116,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw21411e79/images/finished-goods/Bear-Hugs-for-Grandson-and-Family-Valentines-Day-Card-root-299VEE3847_PV.1.VEE3847.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandson,bear-hugs-for-grandson-and-family-valentines-day-card-root-299vee3847,bear-hugs-for-grandson-and-family-valentines-day-card-root-299vee3847,https://greeting-card-images.s3.amazonaws.com/bear-hugs-for-grandson-and-family-valentines-day-card-root-299vee3847,[188.87474409   9.74911595  70.34636144]
3635,2280,2280,2276,303,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4b100ee7/images/finished-goods/Theres-You-Theres-Me-Valentines-Day-Card-root-899VEE4779_PV.1.VEE4779.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,theres-you-theres-me-valentines-day-card-root-899vee4779,theres-you-theres-me-valentines-day-card-root-899vee4779,https://greeting-card-images.s3.amazonaws.com/theres-you-theres-me-valentines-day-card-root-899vee4779,[135.90209154  42.90027281  90.10730524]
3636,3950,3950,3969,57,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5ad389ae/images/finished-goods/Another-Candle-Another-Wish-Come-True-Birthday-Card-root-295QUF3015_QUF3015_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,another-candle-another-wish-come-true-birthday-card-root-295quf3015,another-candle-another-wish-come-true-birthday-card-root-295quf3015,https://greeting-card-images.s3.amazonaws.com/another-candle-another-wish-come-true-birthday-card-root-295quf3015,[ 71.2175  90.31   107.3675]
